name,spec,price,link
Holiday villa with private pool in the Vendée - LV005232,"Bedrooms 4, Sleeps 8, Ratings 1 9.5/10",£800 to £2800 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/LV005232/index.htm
Cottage with shared pool in Morbihan - BM005283_A,"Bedrooms 3, Sleeps 6",£480 to £985 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/BM005283_A/index.htm
Lovely farmhouse with private pool nr Jonzac - PM006743,"Bedrooms 8, Sleeps 15",£2100 to £3295 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/PM006743/index.htm
Holiday house in Charente for 4 in Gibourne - PM007081,"Bedrooms 2, Sleeps 4",£365 to £795 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/PM007081/index.htm
Spacious gite to let with pool in Aquitaine - AG005818,"Bedrooms 4, Sleeps 6, Ratings 2 9.9/10",€1200 to €1550 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/AG005818/index.htm
Holiday cottage & pool to let nr Pont-Aven - BF002047_E,"Bedrooms 3, Sleeps 6, Ratings 5 9.9/10",£425 to £1225 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/BF002047_E/index.htm
Luxury Gite to let in Normandy countryside - NC003870,"Bedrooms 1, Sleeps 2, Ratings 26 9.7/10",£529 to £579 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/NC003870/index.htm
Holiday gite in Normandy near St Mere Eglise - NM006333,"Bedrooms 3, Sleeps 7, Ratings 2 10/10",£525 to £690 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/NM006333/index.htm
Holiday gite with a pool in the Vendee - LV007332,"Bedrooms 3, Sleeps 6",£1150 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/LV007332/index.htm
"Large farmhouse to let, private lake Calvados - NC004354_A","Bedrooms 5, Sleeps 10, Ratings 1 10/10",€1050 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/NC004354_A/index.htm
"Beautiful Perigordian house to let, Aquitaine - AD007472","Bedrooms 3, Sleeps 6",£600 to £995 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/AD007472/index.htm
Holiday farmhouse near Fontenelle and Antrain - BI004479,"Bedrooms 2, Sleeps 4",£525 to £590 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/BI004479/index.htm
Spacious holiday gite with pool in Dordogne - AD006997,"Bedrooms 4, Sleeps 8",£1225 to £2100 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/AD006997/index.htm
Holiday cottage with pool in Brittany - BM002721_A,"Bedrooms 3, Sleeps 6",£349 to £1599 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/BM002721_A/index.htm
Millhouse for holiday rentals near Falaise - NO001378_A,"Bedrooms 5, Sleeps 8",£950 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/NO001378_A/index.htm
"Holiday cottage rental for couples, Brittany - BF003997_A","Bedrooms 1, Sleeps 2",£325 to £350 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/BF003997_A/index.htm
"Stone cottage by the sea in Normandy, Manche - NM003542","Bedrooms 2, Sleeps 4, Ratings 5 9.4/10",£540 to £585 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/NM003542/index.htm
"Holiday gite with private pool, Aquitaine - AT007147","Bedrooms 3, Sleeps 6",£875 to £1575 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/AT007147/index.htm
Holiday gite with pool near Souillac - ML006866,"Bedrooms 3, Sleeps 6",£360 to £890 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/ML006866/index.htm
Farmhouse for holiday let Dordogne - AD001769,"Bedrooms 3, Sleeps 4, Ratings 1 10/10",£500 to £1100 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/AD001769/index.htm
"Holiday Gite for 3, to let in rural Vendee - LV006478","Bedrooms 2, Sleeps 3",£465 to £815 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/LV006478/index.htm
Holiday farmhouse with pool to rent Dordogne - AD000016,"Bedrooms 5, Sleeps 15",£900 to £2070 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/AD000016/index.htm
Holiday house & pool nr Villebois-Lavalette - PC002738,"Bedrooms 4, Sleeps 10, Ratings 5 9.4/10",£650 to £1450 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/PC002738/index.htm
Family gite accommodation nr St Jean-d'Angély - PM002197_E,"Bedrooms 3, Sleeps 6",£445 to £975 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/PM002197_E/index.htm
Couples gite to let for holidays in Serigny - PV005854,"Bedrooms 1, Sleeps 2, Ratings 1 10/10",£406 to £560 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/PV005854/index.htm
Family gite to let on complex nr La Rochelle - PM005763,"Bedrooms 2, Sleeps 5",£300 to £900 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/PM005763/index.htm
Characterful cottage to let in Deux Sevres - PS006701,"Bedrooms 3, Sleeps 6",£325 to £795 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/PS006701/index.htm
Gilles holiday let near Baud Brittany - BM001973_C,"Bedrooms 3, Sleeps 7, Ratings 4 9.2/10",£945 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/BM001973_C/index.htm
Lovely cottage to let near beach in Brittany - BF005685,"Bedrooms 3, Sleeps 7, Ratings 7 9.7/10",£495 to £995 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/BF005685/index.htm
"Large holiday let with private pool, Dordogne - AD005635_B","Bedrooms 4, Sleeps 8",£599 to £1599 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/AD005635_B/index.htm
Village house in Languedoc to let - RH005468,"Bedrooms 3, Sleeps 5, Ratings 2 9.9/10",£400 to £640 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/RH005468/index.htm
Charentaise holiday farmhouse & pool rental - PC004317,"Bedrooms 2, Sleeps 5",£800 to £900 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/PC004317/index.htm
Holiday cottage with shared pool in Brittany - BM006537,"Bedrooms 2, Sleeps 4, Ratings 1 9.2/10",£420 to £700 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/BM006537/index.htm
Cosy gite in a rural setting by the Pyrenees - AP006298,"Bedrooms 2, Sleeps 4, Ratings 2 10/10",£450 to £660 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/AP006298/index.htm
Self catering holiday property near Gurs - AP003858,"Bedrooms 4, Sleeps 10",£1800 to £2800 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/AP003858/index.htm
La Feuille Verte gite for rental in Brittany - BI002570_C,"Bedrooms 2, Sleeps 4",€580 to €975 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/BI002570_C/index.htm
Lovely Gite close to the Gironde and Coast - PM005665,"Bedrooms 3, Sleeps 6, Ratings 1 10/10",£725 to £1195 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/PM005665/index.htm
Lovely gite to let with a pool in Auvergne - OP007670,"Bedrooms 4, Sleeps 12",£1925 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/OP007670/index.htm
"Holiday let, Manoir, shared pool, Brittany - BN007656","Bedrooms 6, Sleeps 12",£2648 to £3216 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/BN007656/index.htm
Holiday gite with heated pool in Loire Valley - LL007331,"Bedrooms 5, Sleeps 10, Ratings 1 9.8/10",£1250 to £2500 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/LL007331/index.htm
Coastal holiday let nr Caen & Cherbourg - NC004833,"Bedrooms 2, Sleeps 4, Ratings 6 10/10",£490 to £770 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/NC004833/index.htm
Character Dordogne holiday gite for 2 - AD005318,"Bedrooms 1, Sleeps 2, Ratings 4 10/10",£315 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/AD005318/index.htm
Self catering farmhouse and pool Brittany - BF000872_A,"Bedrooms 6, Sleeps 12",£515 to £1575 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/BF000872_A/index.htm
"Mobile home rental 5* holiday park, Brittany - BF000554_A","Bedrooms 2, Sleeps 4",£495 to £1440 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/BF000554_A/index.htm
"Holiday Cottage, private pool, in Deux Sevres - PS005881","Bedrooms 3, Sleeps 7, Ratings 6 9.5/10",£595 to £1795 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/PS005881/index.htm
Holiday rental with heated pool in Brittany - BM003140,"Bedrooms 3, Sleeps 6, Ratings 2 8.9/10",£650 to £865 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/BM003140/index.htm
Stylish village house to let in Languedoc - RA006710,"Bedrooms 4, Sleeps 8, Ratings 1 10/10",£1600 to £2550 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/RA006710/index.htm
Modern coastal holiday mobile homes in Vendee - LV007328,"Bedrooms 3, Sleeps 6",£294 to £1096 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/LV007328/index.htm
"Apartment to let, La Bastide des Jourdans - CO004595","Bedrooms 1, Sleeps 2",£400 to £760 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/CO004595/index.htm
Detached holiday property in Finistere - BF003685,"Bedrooms 6, Sleeps 12, Ratings 18 9.7/10",£1500 to £2800 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/BF003685/index.htm
Lovely gite to let on complex in Charente - PC005856,"Bedrooms 5, Sleeps 11",£695 to £1800 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/PC005856/index.htm
Charming 2 bedroom cottage to let in Charente - PC006930,"Bedrooms 2, Sleeps 4, Ratings 1 9/10",£705 to £825 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/PC006930/index.htm
Stone holiday cottage overlooking Lot Valley - MV002851_B,"Bedrooms 2, Sleeps 4",£375 to £575 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/MV002851_B/index.htm
Beautiful gite to let in Charante Maritime - PM007732,"Bedrooms 1, Sleeps 2",£420 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/PM007732/index.htm
Spacious Farmhouse rental in rural Normandy - NC006221,"Bedrooms 5, Sleeps 14, Ratings 2 9.8/10",£1300 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/NC006221/index.htm
Lovely Gite to let in heart of rural Mayenne - LM004291,"Bedrooms 2, Sleeps 4, Ratings 1 8.3/10",£525 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/LM004291/index.htm
Relaxing rural holiday cottage in Normandy - NM007190,"Bedrooms 6, Sleeps 12",£1085 to £1225 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/NM007190/index.htm
Luxury couples gite nr Aubeterre sur Dronne - PC005307,"Bedrooms 1, Sleeps 2, Ratings 4 10/10",£825 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/PC005307/index.htm
Mobile holiday home in the Vendee - LV007117,"Bedrooms 3, Sleeps 8",£700 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/LV007117/index.htm
Holiday Farmhouse nr Aubeterre sur Drone - PC007461,"Bedrooms 3, Sleeps 8",£900 to £1200 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/PC007461/index.htm
"Rural farmhouse with pool to let, Deux Sevres - PS006020","Bedrooms 3, Sleeps 6, Ratings 2 9.8/10",£495 to £875 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/PS006020/index.htm
Charming Chateau & pool to let nr Chantonnay - LV006480,"Bedrooms 9, Sleeps 18",£3985 to £5800 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/LV006480/index.htm
"Large villa & pool to let, Gard near Provence - RG007408","Bedrooms 7, Sleeps 15",£3300 to £5100 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/RG007408/index.htm
Gite for rental in Limousin - US004405,"Bedrooms 2, Sleeps 3, Ratings 1 10/10",£325 to £375 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/US004405/index.htm
Mobile home to let with large plot in Vendée - LV004695,"Bedrooms 3, Sleeps 8",£700 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/LV004695/index.htm
lovely Gite to let with pool in Western Loire - LL007133,"Bedrooms 1, Sleeps 3",£539 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/LL007133/index.htm
Charming barn conversion to let in Aquitaine - AT005806,"Bedrooms 2, Sleeps 5",£584 to £1084 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/AT005806/index.htm
Magnificent manor house to let in Deux Sevres - PS005379,"Bedrooms 5, Sleeps 16, Ratings 6 9.8/10",£1400 to £2400 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/PS005379/index.htm
Gite with pool to let in rural Dordogne - AD005979,"Bedrooms 3, Sleeps 8",£665 to £1610 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/AD005979/index.htm
Le Noyer holiday gite for rental in Brittany - BI002570_A,"Bedrooms 3, Sleeps 5",€580 to €1090 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/BI002570_A/index.htm
Large holiday let in rural Normandy - NM005384,"Bedrooms 2, Sleeps 5, Ratings 3 9.1/10",£560 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/NM005384/index.htm
Mobile home to let on lovely site in Vendee - LV007311,"Bedrooms 2, Sleeps 7",£650 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/LV007311/index.htm
"Large converted barn to let, pool, Aquitaine - AD007614","Bedrooms 4, Sleeps 10",£1500 to £1800 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/AD007614/index.htm
"Holiday let for 2, + pool in rural Aquitaine - AD005093","Bedrooms 1, Sleeps 2, Ratings 1 10/10",£575 to £725 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/AD005093/index.htm
Luxury Holiday Accommodation In Normandy - NC005115,"Bedrooms 2, Sleeps 5, Ratings 2 9.8/10",£1000 to £1350 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/NC005115/index.htm
Large property with pool near hamlet of Lage - PS004564,"Bedrooms 4, Sleeps 9, Ratings 5 9.7/10",£750 to £1750 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/PS004564/index.htm
"Converted Barn & shared pool to let, Dordogne - AD007039","Bedrooms 3, Sleeps 5",£700 to £1250 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/AD007039/index.htm
"Pretty stone holiday cottage, pool, Aquitaine - AD007470","Bedrooms 2, Sleeps 4",£495 to £870 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/AD007470/index.htm
Holiday Home with Private Pool near Jonzac - PM004393,"Bedrooms 4, Sleeps 10, Ratings 9 9.9/10",£1495 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/PM004393/index.htm
"Holiday apartment for 2, Languedoc - RA006144","Bedrooms 1, Sleeps 2",£500 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/RA006144/index.htm
Family gite with pool for holidays in Brossac - PC004917,"Bedrooms 3, Sleeps 10",£582 to £1500 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/PC004917/index.htm
Spacious gite on small complex near Cognac - PC006970,"Bedrooms 3, Sleeps 6",£1026 to £1500 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/PC006970/index.htm
Countryside holiday home near Ille et Vilaine - BI003960_A,"Bedrooms 4, Sleeps 10, Ratings 2 9.9/10",£800 to £1250 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/BI003960_A/index.htm
Lovely Gite to let with heated pool in Vendee - LV007525,"Bedrooms 3, Sleeps 6",£637 to £1146 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/LV007525/index.htm
Luxury cottage centre of Pontrieux Brittany - BN005392,"Bedrooms 2, Sleeps 4, Ratings 9 10/10",£550 to £620 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/BN005392/index.htm
Holiday gite on the Brittany/Normandy border - BI007244,"Bedrooms 3, Sleeps 5, Ratings 1 10/10",€980 to €1365 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/BI007244/index.htm
"Rural Gite for 2 to let in Plessala, Brittany - BN006079","Bedrooms 1, Sleeps 2, Ratings 3 9.9/10",£375 to £600 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/BN006079/index.htm
"Mill house with pool to let, Deneze sous Doue - LL007716","Bedrooms 4, Sleeps 8",£900 to £1500 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/LL007716/index.htm
Cottage with fishing lake to let in Limousin - UH004671,"Bedrooms 2, Sleeps 6, Ratings 3 9.8/10",£475 to £675 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/UH004671/index.htm
Cosy Cottage and pool to let rural Charente - PC007151,"Bedrooms 3, Sleeps 6",£505 to £630 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/PC007151/index.htm
Holiday cottage with pool in rural Normandy - NM005770,"Bedrooms 2, Sleeps 4, Ratings 1 10/10",£695 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/NM005770/index.htm
Two bedroom holiday gite near Eymet - AT006593,"Bedrooms 2, Sleeps 4",£660 to £890 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/AT006593/index.htm
Cosy Barn to let with pool in Nord de Calais - DP007107,"Bedrooms 1, Sleeps 2",£284 to £434 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/DP007107/index.htm
Beautiful stone house in Charente Maritime - PM006532,"Bedrooms 4, Sleeps 9, Ratings 3 9.9/10",£900 to £1650 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/PM006532/index.htm
Luxury Farmhouse for Holidays nr Dinan - BN004997,"Bedrooms 6, Sleeps 16, Ratings 1 8.8/10",£1900 to £4200 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/BN004997/index.htm
Rural gite to let for holidays in Serigny - PV005855,"Bedrooms 2, Sleeps 4",£455 to £644 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/PV005855/index.htm
Holiday cottage and pool to rent Brittany - BM002351_E,"Bedrooms 12, Sleeps 24, Ratings 1 10/10",£400 to £1550 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/BM002351_E/index.htm
Farmhouse to let in Midi-Pyrenees - MN004705,"Bedrooms 3, Sleeps 6",£924 to £1348 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/MN004705/index.htm
"Rural holiday Cottage & shared pool, Dordogne - AD007040","Bedrooms 2, Sleeps 4, Ratings 1 9.8/10",£500 to £1150 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/AD007040/index.htm
Holiday cottage with pool in rural Dordogne - AD006824,"Bedrooms 2, Sleeps 4, Ratings 2 10/10",£500 to £800 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/AD006824/index.htm
Gite to let in rural Mayenne - fishing & pool - LM005067,"Bedrooms 5, Sleeps 10, Ratings 1 9.3/10",£1250 to £1800 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/LM005067/index.htm
Gite to rent for Vienne holiday Montmorillon - PV002079_B,"Bedrooms 3, Sleeps 6",£250 to £450 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/PV002079_B/index.htm
Cottage for holiday let Deux Sevres - PS003844_A,"Bedrooms 4, Sleeps 10, Ratings 1 9.5/10",£650 to £810 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/PS003844_A/index.htm
"Holiday house, Gorron 3km, own lake & forest - LM003196","Bedrooms 2, Sleeps 4, Ratings 8 10/10",£475 to £590 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/LM003196/index.htm
Family gite to let on complex nr La Rochelle - PM005763,"Bedrooms 2, Sleeps 5",£300 to £900 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/PM005763/index.htm
Gite for holiday rental in Brittany - BF003071,"Bedrooms 2, Sleeps 5, Ratings 6 9.3/10",£325 to £655 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/BF003071/index.htm
Spacious seaside house to let in Brittany - BN005452,"Bedrooms 5, Sleeps 10, Ratings 2 10/10",£1220 to £1850 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/BN005452/index.htm
"Holiday gite on one level, Pontivy, Brittany - BM006844","Bedrooms 1, Sleeps 2, Ratings 1 9.7/10",£335 to £530 pw,https://www.holidayfrancedirect.co.uk/holiday-rentals/BM006844/index.htm
